Model,feature_selection,NOF,Scaler,Encoder,Imputer,R2,MAE
GradientBoostRG,VarianceThreshold,400,,OnehotEncoder,SimpleImputer,0.9043713000103288,17116.821684154285
GradientBoostRG,VarianceThreshold,410,,OnehotEncoder,SimpleImputer,0.9046520338613144,17120.140874655797
GradientBoostRG,VarianceThreshold,420,,OnehotEncoder,SimpleImputer,0.8995423614075329,17230.33092144428
GradientBoostRG,VarianceThreshold,430,,OnehotEncoder,SimpleImputer,0.9066261179123402,17081.01899479386
GradientBoostRG,VarianceThreshold,440,,OnehotEncoder,SimpleImputer,0.9073182205644958,17023.04791760046
GradientBoostRG,VarianceThreshold,450,,OnehotEncoder,SimpleImputer,0.9052003462956896,17095.802594974553
GradientBoostRG,VarianceThreshold,460,,OnehotEncoder,SimpleImputer,0.9061662215086376,17132.400144738363
GradientBoostRG,VarianceThreshold,470,,OnehotEncoder,SimpleImputer,0.9031209294285374,17157.551639440677
GradientBoostRG,VarianceThreshold,480,,OnehotEncoder,SimpleImputer,0.9049278853406618,17071.73168035884
GradientBoostRG,VarianceThreshold,490,,OnehotEncoder,SimpleImputer,0.9070549645331734,17135.150708945373
GradientBoostRG,UFS,5,,OnehotEncoder,SimpleImputer,0.89501449453482,18501.73323324745
GradientBoostRG,UFS,15,,OnehotEncoder,SimpleImputer,0.893407262673214,18166.010157920573
GradientBoostRG,UFS,25,,OnehotEncoder,SimpleImputer,0.8969495387387514,18008.391486553384
GradientBoostRG,UFS,35,,OnehotEncoder,SimpleImputer,0.8831690356170272,17788.47264995736
GradientBoostRG,UFS,45,,OnehotEncoder,SimpleImputer,0.8869569497381522,17664.86040758464
GradientBoostRG,UFS,55,,OnehotEncoder,SimpleImputer,0.8930474276816006,17905.37227452307
GradientBoostRG,UFS,65,,OnehotEncoder,SimpleImputer,0.8930025631722524,18020.991759139648
GradientBoostRG,UFS,75,,OnehotEncoder,SimpleImputer,0.9127573126151876,17209.661094700885
GradientBoostRG,UFS,85,,OnehotEncoder,SimpleImputer,0.8983344565012746,17748.532452292573
GradientBoostRG,UFS,95,,OnehotEncoder,SimpleImputer,0.902364492022462,17583.470346519927
GradientBoostRG,UFS,105,,OnehotEncoder,SimpleImputer,0.8982815637873605,17542.127117956945
GradientBoostRG,UFS,115,,OnehotEncoder,SimpleImputer,0.9116144244963582,17203.893419128424
GradientBoostRG,VarianceThreshold,100,Normalizer,OnehotEncoder,SimpleImputer,0.7516733179287609,27893.848809185423
GradientBoostRG,VarianceThreshold,110,Normalizer,OnehotEncoder,SimpleImputer,0.7490025326358251,28084.114786806043
GradientBoostRG,VarianceThreshold,120,Normalizer,OnehotEncoder,SimpleImputer,0.743660622020442,28162.62779074977
GradientBoostRG,VarianceThreshold,130,Normalizer,OnehotEncoder,SimpleImputer,0.7513613368563663,28060.716436603285
GradientBoostRG,VarianceThreshold,140,Normalizer,OnehotEncoder,SimpleImputer,0.7534867410752588,27715.053288597446
GradientBoostRG,VarianceThreshold,150,Normalizer,OnehotEncoder,SimpleImputer,0.7512037770431463,27863.63849768493
GradientBoostRG,VarianceThreshold,160,Normalizer,OnehotEncoder,SimpleImputer,0.7475212689254027,27891.921274733588
GradientBoostRG,VarianceThreshold,170,Normalizer,OnehotEncoder,SimpleImputer,0.7611382469107835,27758.002503464333
GradientBoostRG,VarianceThreshold,180,Normalizer,OnehotEncoder,SimpleImputer,0.6806926221692544,30997.72551474944
GradientBoostRG,VarianceThreshold,190,Normalizer,OnehotEncoder,SimpleImputer,0.6799815890469743,32038.05505582518
GradientBoostRG,VarianceThreshold,200,Normalizer,OnehotEncoder,SimpleImputer,0.678931959187938,32112.40189284845
GradientBoostRG,VarianceThreshold,210,Normalizer,OnehotEncoder,SimpleImputer,0.6688260190805728,32445.406304931497
GradientBoostRG,VarianceThreshold,220,Normalizer,OnehotEncoder,SimpleImputer,0.6694501244186459,32392.203908030264
GradientBoostRG,VarianceThreshold,230,Normalizer,OnehotEncoder,SimpleImputer,0.6700805107170293,32335.83717599872
GradientBoostRG,VarianceThreshold,240,Normalizer,OnehotEncoder,SimpleImputer,0.6695727390817054,32393.004254088137
GradientBoostRG,VarianceThreshold,250,Normalizer,OnehotEncoder,SimpleImputer,0.6687643425075713,32446.900310401765
GradientBoostRG,VarianceThreshold,260,Normalizer,OnehotEncoder,SimpleImputer,0.6684754105610905,32457.32831640616
GradientBoostRG,VarianceThreshold,270,Normalizer,OnehotEncoder,SimpleImputer,0.6357284621891937,33292.98528360713
GradientBoostRG,VarianceThreshold,280,Normalizer,OnehotEncoder,SimpleImputer,0.6348153589399247,33338.93166218013
GradientBoostRG,VarianceThreshold,290,Normalizer,OnehotEncoder,SimpleImputer,0.6396511180721964,33269.78636837554
GradientBoostRG,VarianceThreshold,300,Normalizer,OnehotEncoder,SimpleImputer,0.6267682620529373,33387.33495552326
GradientBoostRG,VarianceThreshold,310,Normalizer,OnehotEncoder,SimpleImputer,0.6312833298501581,33370.79650683047
GradientBoostRG,VarianceThreshold,320,Normalizer,OnehotEncoder,SimpleImputer,0.6248321112022941,33477.36045720803
GradientBoostRG,VarianceThreshold,330,Normalizer,OnehotEncoder,SimpleImputer,0.6429082351470495,33165.09059583026
GradientBoostRG,VarianceThreshold,340,Normalizer,OnehotEncoder,SimpleImputer,0.6525543947931436,33168.11727100563
GradientBoostRG,VarianceThreshold,350,Normalizer,OnehotEncoder,SimpleImputer,0.6448230870364235,33202.2649007079
GradientBoostRG,VarianceThreshold,360,Normalizer,OnehotEncoder,SimpleImputer,0.6433576003620596,33225.95353664398
GradientBoostRG,VarianceThreshold,370,Normalizer,OnehotEncoder,SimpleImputer,0.6539915668627168,33267.5275347678
GradientBoostRG,VarianceThreshold,380,Normalizer,OnehotEncoder,SimpleImputer,0.6415062972025345,33249.38867185292
GradientBoostRG,VarianceThreshold,390,Normalizer,OnehotEncoder,SimpleImputer,0.6429117263821795,33268.61604698172
GradientBoostRG,VarianceThreshold,400,Normalizer,OnehotEncoder,SimpleImputer,0.6368834029126949,33310.486579535755
GradientBoostRG,VarianceThreshold,410,Normalizer,OnehotEncoder,SimpleImputer,0.6543027155490847,33088.39505685923
GradientBoostRG,VarianceThreshold,420,Normalizer,OnehotEncoder,SimpleImputer,0.6538819870910937,33191.90666999458
GradientBoostRG,VarianceThreshold,430,Normalizer,OnehotEncoder,SimpleImputer,0.6541261191301888,33118.89844221858
GradientBoostRG,VarianceThreshold,440,Normalizer,OnehotEncoder,SimpleImputer,0.6401895637513128,33141.06749083249
GradientBoostRG,VarianceThreshold,450,Normalizer,OnehotEncoder,SimpleImputer,0.6402180959660853,33333.62694535643
GradientBoostRG,VarianceThreshold,460,Normalizer,OnehotEncoder,SimpleImputer,0.6408855997124614,33212.02462999277
GradientBoostRG,VarianceThreshold,470,Normalizer,OnehotEncoder,SimpleImputer,0.6479236113013684,33209.28058331727
GradientBoostRG,VarianceThreshold,480,Normalizer,OnehotEncoder,SimpleImputer,0.6483298945652813,33151.14324590153
GradientBoostRG,VarianceThreshold,490,Normalizer,OnehotEncoder,SimpleImputer,0.6285763392249046,33037.07619542895
GradientBoostRG,UFS,5,Normalizer,OnehotEncoder,SimpleImputer,0.6489765941657255,33334.04761390166
GradientBoostRG,UFS,15,Normalizer,OnehotEncoder,SimpleImputer,0.7108118147734515,30547.844733745173
GradientBoostRG,UFS,25,Normalizer,OnehotEncoder,SimpleImputer,0.7408467372151133,28240.851495797768
GradientBoostRG,UFS,35,Normalizer,OnehotEncoder,SimpleImputer,0.7799922121739926,25545.13036927568
GradientBoostRG,UFS,45,Normalizer,OnehotEncoder,SimpleImputer,0.7832013515873693,25306.096142135444
GradientBoostRG,UFS,55,Normalizer,OnehotEncoder,SimpleImputer,0.7952669050748531,24885.12048877645
GradientBoostRG,UFS,65,Normalizer,OnehotEncoder,SimpleImputer,0.8735022113480818,20059.836115966693
GradientBoostRG,UFS,75,Normalizer,OnehotEncoder,SimpleImputer,0.8567893305687273,20739.8661798559
GradientBoostRG,UFS,85,Normalizer,OnehotEncoder,SimpleImputer,0.8740673486269507,19727.29104239621
GradientBoostRG,UFS,95,Normalizer,OnehotEncoder,SimpleImputer,0.8760072822836222,19780.189536611306
GradientBoostRG,UFS,105,Normalizer,OnehotEncoder,SimpleImputer,0.8628060967911761,20137.915863075745
GradientBoostRG,UFS,115,Normalizer,OnehotEncoder,SimpleImputer,0.8825944023456067,19696.84635518434
GradientBoostRG,VarianceThreshold,100,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8805474993934437,19600.13755393095
GradientBoostRG,VarianceThreshold,110,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8831361391966219,19663.963251642374
GradientBoostRG,VarianceThreshold,120,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8852645060207642,19425.81060146364
GradientBoostRG,VarianceThreshold,130,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8837915844813231,19490.04588631136
GradientBoostRG,VarianceThreshold,140,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8849971037618237,19479.06989775231
GradientBoostRG,VarianceThreshold,150,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8840812709712841,19708.483490780964
GradientBoostRG,VarianceThreshold,160,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8769170903643618,19729.996723855988
GradientBoostRG,VarianceThreshold,170,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8796381318850331,19560.77149796956
GradientBoostRG,VarianceThreshold,180,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8783683623774926,19663.80533342685
GradientBoostRG,VarianceThreshold,190,Minmaxscaler,OnehotEncoder,SimpleImputer,0.878227841397851,19669.0665756255
GradientBoostRG,VarianceThreshold,200,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8783944657055369,19631.720134856376
GradientBoostRG,VarianceThreshold,210,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8792141301631041,19600.49880006383
GradientBoostRG,VarianceThreshold,220,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8784416334482508,19646.369047603934
GradientBoostRG,VarianceThreshold,230,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8771562504233141,19771.85649135572
GradientBoostRG,VarianceThreshold,240,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8781115267425913,19691.937651528307
GradientBoostRG,VarianceThreshold,250,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8762529495747065,19460.799651444893
GradientBoostRG,VarianceThreshold,260,Minmaxscaler,OnehotEncoder,SimpleImputer,0.875705682724145,19555.540361366253
GradientBoostRG,VarianceThreshold,270,Minmaxscaler,OnehotEncoder,SimpleImputer,0.869801855486313,19664.049956655912
GradientBoostRG,VarianceThreshold,280,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8734319535261641,19494.364146562435
GradientBoostRG,VarianceThreshold,290,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8756446692090268,19538.067518315293
GradientBoostRG,VarianceThreshold,300,Minmaxscaler,OnehotEncoder,SimpleImputer,0.876514377445386,19492.8790052566
GradientBoostRG,VarianceThreshold,310,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8780526057791106,19341.22650813682
GradientBoostRG,VarianceThreshold,320,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8777052246091455,19341.568907408226
GradientBoostRG,VarianceThreshold,330,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8734356211529991,19395.32074268269
GradientBoostRG,VarianceThreshold,340,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8761761511263846,19362.34459315512
GradientBoostRG,VarianceThreshold,350,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8755699398770336,19415.28092680746
GradientBoostRG,VarianceThreshold,360,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8752793162062831,19463.485629819184
GradientBoostRG,VarianceThreshold,370,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8775070250161492,19346.06863363679
GradientBoostRG,VarianceThreshold,380,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8769293840580829,19282.501966657343
GradientBoostRG,VarianceThreshold,390,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8763699287321964,19314.74298959204
GradientBoostRG,VarianceThreshold,400,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8747277099076459,19350.2257515514
GradientBoostRG,VarianceThreshold,410,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8745218967246408,19422.75524655
GradientBoostRG,VarianceThreshold,420,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8774482375860033,19229.22203294613
GradientBoostRG,VarianceThreshold,430,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8769339027406167,19267.455102239863
GradientBoostRG,VarianceThreshold,440,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8766739945647792,19308.4298986352
GradientBoostRG,VarianceThreshold,450,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8777704197132379,19272.42692636764
GradientBoostRG,VarianceThreshold,460,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8786635722311684,19178.0469977513
GradientBoostRG,VarianceThreshold,470,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8743347729752236,19387.24717815169
GradientBoostRG,VarianceThreshold,480,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8747423003852586,19365.612725219155
GradientBoostRG,VarianceThreshold,490,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8756027980614309,19282.81075298796
GradientBoostRG,UFS,5,Minmaxscaler,OnehotEncoder,SimpleImputer,0.6420317953733652,33506.29238195663
GradientBoostRG,UFS,15,Minmaxscaler,OnehotEncoder,SimpleImputer,0.6992528886039773,31362.897405172
GradientBoostRG,UFS,25,Minmaxscaler,OnehotEncoder,SimpleImputer,0.7726859973971067,26981.725860549897
GradientBoostRG,UFS,35,Minmaxscaler,OnehotEncoder,SimpleImputer,0.7572242316752995,27036.561426292075
GradientBoostRG,UFS,45,Minmaxscaler,OnehotEncoder,SimpleImputer,0.770797077325346,25563.92795192429
GradientBoostRG,UFS,55,Minmaxscaler,OnehotEncoder,SimpleImputer,0.7867334864592642,24405.54381455515
GradientBoostRG,UFS,65,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8482588041624513,20777.1671919326
GradientBoostRG,UFS,75,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8608919219104563,20063.009535276964
GradientBoostRG,UFS,85,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8650962396888657,19918.7834873304
GradientBoostRG,UFS,95,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8735254267225048,19943.76334043047
GradientBoostRG,UFS,105,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8750532687792519,19854.759587187025
GradientBoostRG,UFS,115,Minmaxscaler,OnehotEncoder,SimpleImputer,0.8830988762936044,19660.477393438487
GradientBoostRG,VarianceThreshold,100,,OnehotEncoder,KnnImputer,0.883845899084227,19534.84669969872
GradientBoostRG,VarianceThreshold,110,,OnehotEncoder,KnnImputer,0.8843183623316151,19476.487711011046
GradientBoostRG,VarianceThreshold,120,,OnehotEncoder,KnnImputer,0.8843785585654034,19480.778318546407
GradientBoostRG,VarianceThreshold,130,,OnehotEncoder,KnnImputer,0.8844910008181401,19475.25309534604
GradientBoostRG,VarianceThreshold,140,,OnehotEncoder,KnnImputer,0.8843460544415958,19491.38282873763
GradientBoostRG,VarianceThreshold,150,,OnehotEncoder,KnnImputer,0.8834349822844291,19682.20181866287
GradientBoostRG,VarianceThreshold,160,,OnehotEncoder,KnnImputer,0.8777368699631429,19708.32122524376
GradientBoostRG,VarianceThreshold,170,,OnehotEncoder,KnnImputer,0.874328589568534,19770.392902339445
GradientBoostRG,VarianceThreshold,180,,OnehotEncoder,KnnImputer,0.8792422043207074,19605.023936937963
GradientBoostRG,VarianceThreshold,190,,OnehotEncoder,KnnImputer,0.879895994257317,19545.563550668216
GradientBoostRG,VarianceThreshold,200,,OnehotEncoder,KnnImputer,0.8784864762464064,19631.193613375417
GradientBoostRG,VarianceThreshold,210,,OnehotEncoder,KnnImputer,0.8790147066649148,19616.029081690176
GradientBoostRG,VarianceThreshold,220,,OnehotEncoder,KnnImputer,0.8778151343810193,19682.949567952703
GradientBoostRG,VarianceThreshold,230,,OnehotEncoder,KnnImputer,0.8788286017834221,19580.5677928408
GradientBoostRG,VarianceThreshold,240,,OnehotEncoder,KnnImputer,0.8796917070029622,19583.763873092576
GradientBoostRG,VarianceThreshold,250,,OnehotEncoder,KnnImputer,0.8753910931448132,19551.847784692447
GradientBoostRG,VarianceThreshold,260,,OnehotEncoder,KnnImputer,0.8777490249180453,19398.304640128983
GradientBoostRG,VarianceThreshold,270,,OnehotEncoder,KnnImputer,0.8725416905615391,19733.006405734483
GradientBoostRG,VarianceThreshold,280,,OnehotEncoder,KnnImputer,0.8740442002365918,19506.13143655852
GradientBoostRG,VarianceThreshold,290,,OnehotEncoder,KnnImputer,0.8730308296365982,19505.0383035138
GradientBoostRG,VarianceThreshold,300,,OnehotEncoder,KnnImputer,0.8743812123173027,19501.827787612456
GradientBoostRG,VarianceThreshold,310,,OnehotEncoder,KnnImputer,0.8753073912681718,19409.272607268183
GradientBoostRG,VarianceThreshold,320,,OnehotEncoder,KnnImputer,0.8761247124966252,19490.788089312533
GradientBoostRG,VarianceThreshold,330,,OnehotEncoder,KnnImputer,0.8770785191596177,19294.4619260308
GradientBoostRG,VarianceThreshold,340,,OnehotEncoder,KnnImputer,0.8785172206721459,19253.32392644591
GradientBoostRG,VarianceThreshold,350,,OnehotEncoder,KnnImputer,0.876803027765141,19367.934272025497
GradientBoostRG,VarianceThreshold,360,,OnehotEncoder,KnnImputer,0.875416787443137,19439.597799187097
GradientBoostRG,VarianceThreshold,370,,OnehotEncoder,KnnImputer,0.8761698225153665,19316.721382593543
GradientBoostRG,VarianceThreshold,380,,OnehotEncoder,KnnImputer,0.8773409579648215,19308.593793053657
GradientBoostRG,VarianceThreshold,390,,OnehotEncoder,KnnImputer,0.8761806755666606,19373.336199589623
GradientBoostRG,VarianceThreshold,400,,OnehotEncoder,KnnImputer,0.87714161287489,19314.92959493674
GradientBoostRG,VarianceThreshold,410,,OnehotEncoder,KnnImputer,0.8778121506364434,19267.85397332016
GradientBoostRG,VarianceThreshold,420,,OnehotEncoder,KnnImputer,0.8736993531032298,19266.988300770725
GradientBoostRG,VarianceThreshold,430,,OnehotEncoder,KnnImputer,0.8770749630075265,19364.35966346848
GradientBoostRG,VarianceThreshold,440,,OnehotEncoder,KnnImputer,0.8763837586698315,19304.72442551843
GradientBoostRG,VarianceThreshold,450,,OnehotEncoder,KnnImputer,0.8761196830346344,19236.515161310774
GradientBoostRG,VarianceThreshold,460,,OnehotEncoder,KnnImputer,0.8781888513774118,19231.829891147027
GradientBoostRG,VarianceThreshold,470,,OnehotEncoder,KnnImputer,0.8768782224455043,19349.74235458681
GradientBoostRG,VarianceThreshold,480,,OnehotEncoder,KnnImputer,0.8772989433242692,19236.440538664665
GradientBoostRG,VarianceThreshold,490,,OnehotEncoder,KnnImputer,0.8774133253357914,19230.433421150166
GradientBoostRG,UFS,5,,OnehotEncoder,KnnImputer,0.6439684930237204,33412.88184505275
GradientBoostRG,UFS,15,,OnehotEncoder,KnnImputer,0.7047354898275735,30931.53743412851
GradientBoostRG,UFS,25,,OnehotEncoder,KnnImputer,0.7363012899312043,28264.8932928242
GradientBoostRG,UFS,35,,OnehotEncoder,KnnImputer,0.7609989126012933,26508.58699552323
GradientBoostRG,UFS,45,,OnehotEncoder,KnnImputer,0.7848891781220991,25069.23667654402
GradientBoostRG,UFS,55,,OnehotEncoder,KnnImputer,0.8024868339103017,23979.98100237669
GradientBoostRG,UFS,65,,OnehotEncoder,KnnImputer,0.8630762351948372,20209.63109320419
GradientBoostRG,UFS,75,,OnehotEncoder,KnnImputer,0.8607035771524176,20090.97653400465
GradientBoostRG,UFS,85,,OnehotEncoder,KnnImputer,0.8764812028815985,20204.294311181937
GradientBoostRG,UFS,95,,OnehotEncoder,KnnImputer,0.8724501288364691,19870.437548129863
GradientBoostRG,UFS,105,,OnehotEncoder,KnnImputer,0.8754012214438218,19662.99691659461
GradientBoostRG,UFS,115,,OnehotEncoder,KnnImputer,0.8806903962805988,19810.403122259104
GradientBoostRG,VarianceThreshold,100,Normalizer,OnehotEncoder,KnnImputer,0.9078303336250942,17640.250283188994
GradientBoostRG,VarianceThreshold,110,Normalizer,OnehotEncoder,KnnImputer,0.8936271312112873,18556.490810138283
GradientBoostRG,VarianceThreshold,120,Normalizer,OnehotEncoder,KnnImputer,0.8894325019590915,18867.34895905154
GradientBoostRG,VarianceThreshold,130,Normalizer,OnehotEncoder,KnnImputer,0.8777001984227399,20149.017754593227
GradientBoostRG,VarianceThreshold,140,Normalizer,OnehotEncoder,KnnImputer,0.8776881382905408,19896.66894642138
GradientBoostRG,VarianceThreshold,150,Normalizer,OnehotEncoder,KnnImputer,0.8712443523734981,19924.119044836523
GradientBoostRG,VarianceThreshold,160,Normalizer,OnehotEncoder,KnnImputer,0.8822682795373497,19579.25766821885
GradientBoostRG,VarianceThreshold,170,Normalizer,OnehotEncoder,KnnImputer,0.8633033324505878,20571.58182965653
GradientBoostRG,VarianceThreshold,180,Normalizer,OnehotEncoder,KnnImputer,0.8597450128441007,20785.972962352746
GradientBoostRG,VarianceThreshold,190,Normalizer,OnehotEncoder,KnnImputer,0.8623681230647507,20740.35370941081
GradientBoostRG,VarianceThreshold,200,Normalizer,OnehotEncoder,KnnImputer,0.863051072568982,20957.5640985856
GradientBoostRG,VarianceThreshold,210,Normalizer,OnehotEncoder,KnnImputer,0.829669318082329,21987.201545238146
GradientBoostRG,VarianceThreshold,220,Normalizer,OnehotEncoder,KnnImputer,0.8212191471511642,22870.10118659861
GradientBoostRG,VarianceThreshold,230,Normalizer,OnehotEncoder,KnnImputer,0.8220446672222962,22726.75978718196
GradientBoostRG,VarianceThreshold,240,Normalizer,OnehotEncoder,KnnImputer,0.8113537585618934,23127.39068753548
GradientBoostRG,VarianceThreshold,250,Normalizer,OnehotEncoder,KnnImputer,0.8131114643808514,22904.7876383868
GradientBoostRG,VarianceThreshold,260,Normalizer,OnehotEncoder,KnnImputer,0.8068529067742876,23322.484970476555
GradientBoostRG,VarianceThreshold,270,Normalizer,OnehotEncoder,KnnImputer,0.8064750484408582,23341.760525182264
GradientBoostRG,VarianceThreshold,280,Normalizer,OnehotEncoder,KnnImputer,0.7841673291835224,24888.48522901876
GradientBoostRG,VarianceThreshold,290,Normalizer,OnehotEncoder,KnnImputer,0.80521290306383,24507.629740262902
GradientBoostRG,VarianceThreshold,300,Normalizer,OnehotEncoder,KnnImputer,0.8146537095183863,23971.17894027517
GradientBoostRG,VarianceThreshold,310,Normalizer,OnehotEncoder,KnnImputer,0.8123962769453157,24212.79043519581
GradientBoostRG,VarianceThreshold,320,Normalizer,OnehotEncoder,KnnImputer,0.7771916098520358,25281.954273055275
GradientBoostRG,VarianceThreshold,330,Normalizer,OnehotEncoder,KnnImputer,0.7949869352219279,25344.629766958427
GradientBoostRG,VarianceThreshold,340,Normalizer,OnehotEncoder,KnnImputer,0.7913876643477347,25114.60851355908
GradientBoostRG,VarianceThreshold,350,Normalizer,OnehotEncoder,KnnImputer,0.7809485548509749,25854.93161247661
GradientBoostRG,VarianceThreshold,360,Normalizer,OnehotEncoder,KnnImputer,0.7879064831375817,25626.204874287425
GradientBoostRG,VarianceThreshold,370,Normalizer,OnehotEncoder,KnnImputer,0.7876827176234277,25807.078640840184
GradientBoostRG,VarianceThreshold,380,Normalizer,OnehotEncoder,KnnImputer,0.7779472206484614,26713.70547745256
GradientBoostRG,VarianceThreshold,390,Normalizer,OnehotEncoder,KnnImputer,0.7184459182438152,30195.66233844643
GradientBoostRG,VarianceThreshold,400,Normalizer,OnehotEncoder,KnnImputer,0.6989970420999414,30923.90574709511
GradientBoostRG,VarianceThreshold,410,Normalizer,OnehotEncoder,KnnImputer,0.6993356078213488,30935.840115441824
GradientBoostRG,VarianceThreshold,420,Normalizer,OnehotEncoder,KnnImputer,0.6834246974472249,32593.393680218564
GradientBoostRG,VarianceThreshold,430,Normalizer,OnehotEncoder,KnnImputer,0.693315147846418,32408.39862489404
GradientBoostRG,VarianceThreshold,440,Normalizer,OnehotEncoder,KnnImputer,0.6931790073739468,32420.884267572743
GradientBoostRG,VarianceThreshold,450,Normalizer,OnehotEncoder,KnnImputer,0.6932816760040882,32430.5425595454
GradientBoostRG,VarianceThreshold,460,Normalizer,OnehotEncoder,KnnImputer,0.693448997615055,32394.8982259202
GradientBoostRG,VarianceThreshold,470,Normalizer,OnehotEncoder,KnnImputer,0.6932816760040882,32430.5425595454
GradientBoostRG,VarianceThreshold,480,Normalizer,OnehotEncoder,KnnImputer,0.5051816009173788,38445.67613713792
GradientBoostRG,VarianceThreshold,490,Normalizer,OnehotEncoder,KnnImputer,0.499468552956634,38505.57578433373
GradientBoostRG,UFS,5,Normalizer,OnehotEncoder,KnnImputer,0.6816833466287858,30286.86930847232
GradientBoostRG,UFS,15,Normalizer,OnehotEncoder,KnnImputer,0.8193633456621756,25429.136614446
GradientBoostRG,UFS,25,Normalizer,OnehotEncoder,KnnImputer,0.8801591447860014,21274.565702488657
GradientBoostRG,UFS,35,Normalizer,OnehotEncoder,KnnImputer,0.8778716078709339,20661.76854125625
GradientBoostRG,UFS,45,Normalizer,OnehotEncoder,KnnImputer,0.8877468714608678,19515.789674831743
GradientBoostRG,UFS,55,Normalizer,OnehotEncoder,KnnImputer,0.8995160464171705,17631.650843909178
GradientBoostRG,UFS,65,Normalizer,OnehotEncoder,KnnImputer,0.8900700414565823,17975.886550263265
GradientBoostRG,UFS,75,Normalizer,OnehotEncoder,KnnImputer,0.9070024761272596,17683.205291927883
GradientBoostRG,UFS,85,Normalizer,OnehotEncoder,KnnImputer,0.9029508798121236,17026.715821374346
GradientBoostRG,UFS,95,Normalizer,OnehotEncoder,KnnImputer,0.9023121080674764,17253.709474014355
GradientBoostRG,UFS,105,Normalizer,OnehotEncoder,KnnImputer,0.9019091974354017,17160.715772582498
GradientBoostRG,UFS,115,Normalizer,OnehotEncoder,KnnImputer,0.9036635269531894,17092.29628749269
GradientBoostRG,VarianceThreshold,100,Minmaxscaler,OnehotEncoder,KnnImputer,0.9120464909941974,16695.184241369174
GradientBoostRG,VarianceThreshold,110,Minmaxscaler,OnehotEncoder,KnnImputer,0.9126595682432923,16583.433446384566
GradientBoostRG,VarianceThreshold,120,Minmaxscaler,OnehotEncoder,KnnImputer,0.9111244478832964,16599.620793733553
GradientBoostRG,VarianceThreshold,130,Minmaxscaler,OnehotEncoder,KnnImputer,0.9048920296721433,16924.737389331905
GradientBoostRG,VarianceThreshold,140,Minmaxscaler,OnehotEncoder,KnnImputer,0.9081646701987107,16839.060306495332
GradientBoostRG,VarianceThreshold,150,Minmaxscaler,OnehotEncoder,KnnImputer,0.9007974578262616,17072.240845292952
GradientBoostRG,VarianceThreshold,160,Minmaxscaler,OnehotEncoder,KnnImputer,0.907300595855897,16797.001900240208
GradientBoostRG,VarianceThreshold,170,Minmaxscaler,OnehotEncoder,KnnImputer,0.9111750613640223,16679.15168933217
GradientBoostRG,VarianceThreshold,180,Minmaxscaler,OnehotEncoder,KnnImputer,0.904154942337516,16939.79954395455
GradientBoostRG,VarianceThreshold,190,Minmaxscaler,OnehotEncoder,KnnImputer,0.9083231849958984,16874.172473724586
GradientBoostRG,VarianceThreshold,200,Minmaxscaler,OnehotEncoder,KnnImputer,0.9078423252838452,16790.849343742255
GradientBoostRG,VarianceThreshold,210,Minmaxscaler,OnehotEncoder,KnnImputer,0.9044531558344951,16884.365034345927
GradientBoostRG,VarianceThreshold,220,Minmaxscaler,OnehotEncoder,KnnImputer,0.9083938798282553,16769.661100125664
