Model,feature_selection,NOF,Scaler,Encoder,Imputer,R2,MAE
SVR,VarianceThreshold,375,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242619899152762,59534.47835944632
SVR,VarianceThreshold,380,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242619899152762,59534.47835944632
SVR,VarianceThreshold,385,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242615481809023,59534.46160730312
SVR,VarianceThreshold,390,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242615481809023,59534.46160730312
SVR,VarianceThreshold,395,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,400,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,405,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,410,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,415,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,420,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,425,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,430,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,435,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,440,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,445,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,450,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242601647606164,59534.42742016049
SVR,VarianceThreshold,455,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242597473903523,59534.40973543553
SVR,VarianceThreshold,460,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242597473903523,59534.40973543553
SVR,VarianceThreshold,465,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242592170985833,59534.39227406083
SVR,VarianceThreshold,470,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242592170985833,59534.39227406083
SVR,VarianceThreshold,475,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,480,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,485,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,490,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,495,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0242589194080906,59534.38713251735
SVR,UFS,5,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0221228865358589,59421.47243652051
SVR,UFS,10,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0228687752366849,59452.57829754385
SVR,UFS,15,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0230375050832654,59472.96425688172
SVR,UFS,20,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0232035713644516,59480.95027239827
SVR,UFS,25,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0233757149330595,59489.66972862799
SVR,UFS,30,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0234049009792276,59491.12893330021
SVR,UFS,35,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0235120633731522,59496.562819863175
SVR,UFS,40,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0235388360220196,59499.08012573079
SVR,UFS,45,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0236483449062083,59506.44182243184
SVR,UFS,50,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.023699990658951,59509.35353766892
SVR,UFS,55,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0237621823224554,59512.807681474784
SVR,UFS,60,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0238195312490825,59516.58373448708
SVR,UFS,65,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0238400615160914,59518.1932391597
SVR,UFS,70,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0239174692561359,59520.39789534824
SVR,UFS,75,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0239366147001582,59521.65865785441
SVR,UFS,80,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0239835760657811,59523.9600244662
SVR,UFS,85,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0240184583382316,59524.91937394831
SVR,UFS,90,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0240494900747132,59526.31828699356
SVR,UFS,95,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0240809444707938,59527.88649669953
SVR,UFS,100,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0240952365906772,59528.32091500063
SVR,UFS,105,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0241237290441944,59528.85437319953
SVR,UFS,110,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0241384164161313,59529.72452213566
SVR,UFS,115,Minmaxscaler,OnehotEncoder,SimpleImputer,-0.0241461494832684,59530.421622118185
SVR,VarianceThreshold,100,,OnehotEncoder,KnnImputer,-0.024283294886024,59535.401461917805
SVR,VarianceThreshold,105,,OnehotEncoder,KnnImputer,-0.024283294886024,59535.401461917805
SVR,VarianceThreshold,110,,OnehotEncoder,KnnImputer,-0.0242831091430457,59535.39555058863
SVR,VarianceThreshold,115,,OnehotEncoder,KnnImputer,-0.0242821492030469,59535.35195650184
SVR,VarianceThreshold,120,,OnehotEncoder,KnnImputer,-0.0242821492030469,59535.35195650184
SVR,VarianceThreshold,125,,OnehotEncoder,KnnImputer,-0.0242804576696817,59535.285051587125
SVR,VarianceThreshold,130,,OnehotEncoder,KnnImputer,-0.0242801157236716,59535.26787823583
SVR,VarianceThreshold,135,,OnehotEncoder,KnnImputer,-0.0242793629198581,59535.21451442282
SVR,VarianceThreshold,140,,OnehotEncoder,KnnImputer,-0.0242789652799948,59535.19819751321
SVR,VarianceThreshold,145,,OnehotEncoder,KnnImputer,-0.024278374012989,59535.16857509344
SVR,VarianceThreshold,150,,OnehotEncoder,KnnImputer,-0.0242781908367588,59535.16117144635
SVR,VarianceThreshold,155,,OnehotEncoder,KnnImputer,-0.0242763102042031,59535.11141239735
SVR,VarianceThreshold,160,,OnehotEncoder,KnnImputer,-0.0242759779760299,59535.09773701401
SVR,VarianceThreshold,165,,OnehotEncoder,KnnImputer,-0.0242759402530365,59535.098600240985
SVR,VarianceThreshold,170,,OnehotEncoder,KnnImputer,-0.0242756739030525,59535.08891676984
SVR,VarianceThreshold,175,,OnehotEncoder,KnnImputer,-0.0242756739030525,59535.08891676984
SVR,VarianceThreshold,180,,OnehotEncoder,KnnImputer,-0.0242749235061197,59535.058123298346
SVR,VarianceThreshold,185,,OnehotEncoder,KnnImputer,-0.0242741721115986,59535.027246548205
SVR,VarianceThreshold,190,,OnehotEncoder,KnnImputer,-0.024273912540593,59535.01704424388
SVR,VarianceThreshold,195,,OnehotEncoder,KnnImputer,-0.024273912540593,59535.01704424388
SVR,VarianceThreshold,200,,OnehotEncoder,KnnImputer,-0.0242734839695031,59534.98443121155
SVR,VarianceThreshold,205,,OnehotEncoder,KnnImputer,-0.0242730062772,59534.96116117523
SVR,VarianceThreshold,210,,OnehotEncoder,KnnImputer,-0.0242726948096363,59534.94505939347
SVR,VarianceThreshold,215,,OnehotEncoder,KnnImputer,-0.0242726948096363,59534.94505939347
SVR,VarianceThreshold,220,,OnehotEncoder,KnnImputer,-0.0242722588062929,59534.92393518885
SVR,VarianceThreshold,225,,OnehotEncoder,KnnImputer,-0.0242722588062929,59534.92393518885
SVR,VarianceThreshold,230,,OnehotEncoder,KnnImputer,-0.0242706216680157,59534.850493785176
SVR,VarianceThreshold,235,,OnehotEncoder,KnnImputer,-0.0242703064752412,59534.8378056887
SVR,VarianceThreshold,240,,OnehotEncoder,KnnImputer,-0.0242687552004017,59534.80389196233
SVR,VarianceThreshold,245,,OnehotEncoder,KnnImputer,-0.0242682776386145,59534.78021295961
SVR,VarianceThreshold,250,,OnehotEncoder,KnnImputer,-0.0242682776386145,59534.78021295961
SVR,VarianceThreshold,255,,OnehotEncoder,KnnImputer,-0.0242681217196423,59534.77717796375
SVR,VarianceThreshold,260,,OnehotEncoder,KnnImputer,-0.0242679510396182,59534.77552497341
SVR,VarianceThreshold,265,,OnehotEncoder,KnnImputer,-0.024267739510023,59534.77799085816
SVR,VarianceThreshold,270,,OnehotEncoder,KnnImputer,-0.024267739510023,59534.77799085816
SVR,VarianceThreshold,275,,OnehotEncoder,KnnImputer,-0.024267739510023,59534.77799085816
SVR,VarianceThreshold,280,,OnehotEncoder,KnnImputer,-0.024267739510023,59534.77799085816
SVR,VarianceThreshold,285,,OnehotEncoder,KnnImputer,-0.0242674038629528,59534.76702650115
SVR,VarianceThreshold,290,,OnehotEncoder,KnnImputer,-0.0242674038629528,59534.76702650115
SVR,VarianceThreshold,295,,OnehotEncoder,KnnImputer,-0.0242668910530003,59534.74176969201
SVR,VarianceThreshold,300,,OnehotEncoder,KnnImputer,-0.0242668910530003,59534.74176969201
SVR,VarianceThreshold,305,,OnehotEncoder,KnnImputer,-0.0242668910530003,59534.74176969201
SVR,VarianceThreshold,310,,OnehotEncoder,KnnImputer,-0.0242663782758651,59534.7114411467
SVR,VarianceThreshold,315,,OnehotEncoder,KnnImputer,-0.0242659502170075,59534.69782571538
SVR,VarianceThreshold,320,,OnehotEncoder,KnnImputer,-0.0242659502170075,59534.69782571538
SVR,VarianceThreshold,325,,OnehotEncoder,KnnImputer,-0.0242653925136997,59534.665624336776
SVR,VarianceThreshold,330,,OnehotEncoder,KnnImputer,-0.0242646979691687,59534.61879003459
SVR,VarianceThreshold,335,,OnehotEncoder,KnnImputer,-0.0242642221010189,59534.59937526972
SVR,VarianceThreshold,340,,OnehotEncoder,KnnImputer,-0.0242642221010189,59534.59937526972
SVR,VarianceThreshold,345,,OnehotEncoder,KnnImputer,-0.0242638626086313,59534.5717256902
SVR,VarianceThreshold,350,,OnehotEncoder,KnnImputer,-0.0242638626086313,59534.5717256902
SVR,VarianceThreshold,355,,OnehotEncoder,KnnImputer,-0.0242638626086313,59534.5717256902
SVR,VarianceThreshold,360,,OnehotEncoder,KnnImputer,-0.0242638626086313,59534.5717256902
SVR,VarianceThreshold,365,,OnehotEncoder,KnnImputer,-0.0242634169699274,59534.55449098648
SVR,VarianceThreshold,370,,OnehotEncoder,KnnImputer,-0.0242619899152762,59534.47835944632
SVR,VarianceThreshold,375,,OnehotEncoder,KnnImputer,-0.0242619899152762,59534.47835944632
SVR,VarianceThreshold,380,,OnehotEncoder,KnnImputer,-0.0242619899152762,59534.47835944632
SVR,VarianceThreshold,385,,OnehotEncoder,KnnImputer,-0.0242615481809023,59534.46160730312
SVR,VarianceThreshold,390,,OnehotEncoder,KnnImputer,-0.0242615481809023,59534.46160730312
SVR,VarianceThreshold,395,,OnehotEncoder,KnnImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,400,,OnehotEncoder,KnnImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,405,,OnehotEncoder,KnnImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,410,,OnehotEncoder,KnnImputer,-0.024261548246333,59534.46991092681
SVR,VarianceThreshold,415,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,420,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,425,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,430,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,435,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,440,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,445,,OnehotEncoder,KnnImputer,-0.0242604931832348,59534.43423166155
SVR,VarianceThreshold,450,,OnehotEncoder,KnnImputer,-0.0242601647606164,59534.42742016049
SVR,VarianceThreshold,455,,OnehotEncoder,KnnImputer,-0.0242597473903523,59534.40973543553
SVR,VarianceThreshold,460,,OnehotEncoder,KnnImputer,-0.0242597473903523,59534.40973543553
SVR,VarianceThreshold,465,,OnehotEncoder,KnnImputer,-0.0242592170985833,59534.39227406083
SVR,VarianceThreshold,470,,OnehotEncoder,KnnImputer,-0.0242592170985833,59534.39227406083
SVR,VarianceThreshold,475,,OnehotEncoder,KnnImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,480,,OnehotEncoder,KnnImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,485,,OnehotEncoder,KnnImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,490,,OnehotEncoder,KnnImputer,-0.0242589194080906,59534.38713251735
SVR,VarianceThreshold,495,,OnehotEncoder,KnnImputer,-0.0242589194080906,59534.38713251735
SVR,UFS,5,,OnehotEncoder,KnnImputer,-0.0221228865358589,59421.47243652051
SVR,UFS,10,,OnehotEncoder,KnnImputer,-0.0228198486551016,59453.07126383797
SVR,UFS,15,,OnehotEncoder,KnnImputer,-0.0230113692001365,59468.97431080629
SVR,UFS,20,,OnehotEncoder,KnnImputer,-0.0232657080399962,59483.29074087348
SVR,UFS,25,,OnehotEncoder,KnnImputer,-0.0233372591668568,59488.12478809176
SVR,UFS,30,,OnehotEncoder,KnnImputer,-0.0234049009792276,59491.12893330021
SVR,UFS,35,,OnehotEncoder,KnnImputer,-0.023468287517177,59495.65790698711
SVR,UFS,40,,OnehotEncoder,KnnImputer,-0.0235388360220196,59499.08012573079
SVR,UFS,45,,OnehotEncoder,KnnImputer,-0.0236552606403339,59506.12681580291
SVR,UFS,50,,OnehotEncoder,KnnImputer,-0.023699990658951,59509.35353766892
SVR,UFS,55,,OnehotEncoder,KnnImputer,-0.0237178421792347,59512.098965787394
SVR,UFS,60,,OnehotEncoder,KnnImputer,-0.0238022127053565,59515.50869718231
SVR,UFS,65,,OnehotEncoder,KnnImputer,-0.0238551533437818,59517.73035869268
SVR,UFS,70,,OnehotEncoder,KnnImputer,-0.0239242940731816,59520.712055195785
SVR,UFS,75,,OnehotEncoder,KnnImputer,-0.0239438266509723,59521.94460768459
SVR,UFS,80,,OnehotEncoder,KnnImputer,-0.0239827382265567,59523.579120186296
SVR,UFS,85,,OnehotEncoder,KnnImputer,-0.0240269533044357,59525.31153535597
SVR,UFS,90,,OnehotEncoder,KnnImputer,-0.0240449768944623,59525.93948065911
SVR,UFS,95,,OnehotEncoder,KnnImputer,-0.0240761787442698,59527.70701363711
SVR,UFS,100,,OnehotEncoder,KnnImputer,-0.0241109470376814,59528.85454287264
SVR,UFS,105,,OnehotEncoder,KnnImputer,-0.0241233690149906,59529.51265097245
SVR,UFS,110,,OnehotEncoder,KnnImputer,-0.024119902821698,59528.99948600136
SVR,UFS,115,,OnehotEncoder,KnnImputer,-0.0241448415002716,59529.86726982621
SVR,VarianceThreshold,100,Normalizer,OnehotEncoder,KnnImputer,-0.0241475680616314,59526.09950167793
SVR,VarianceThreshold,105,Normalizer,OnehotEncoder,KnnImputer,-0.0241531319800432,59526.20568886089
SVR,VarianceThreshold,110,Normalizer,OnehotEncoder,KnnImputer,-0.0241481793695335,59525.602603478
SVR,VarianceThreshold,115,Normalizer,OnehotEncoder,KnnImputer,-0.0241348395181091,59525.44628628618
SVR,VarianceThreshold,120,Normalizer,OnehotEncoder,KnnImputer,-0.0241238908022145,59524.99914251891
SVR,VarianceThreshold,125,Normalizer,OnehotEncoder,KnnImputer,-0.0241275902033417,59525.0874334534
SVR,VarianceThreshold,130,Normalizer,OnehotEncoder,KnnImputer,-0.0241201880294397,59524.73111276622
SVR,VarianceThreshold,135,Normalizer,OnehotEncoder,KnnImputer,-0.0241173820438649,59524.59664714935
SVR,VarianceThreshold,140,Normalizer,OnehotEncoder,KnnImputer,-0.0241108630468738,59524.26302560794
SVR,VarianceThreshold,145,Normalizer,OnehotEncoder,KnnImputer,-0.0240993282509414,59523.5564174993
SVR,VarianceThreshold,150,Normalizer,OnehotEncoder,KnnImputer,-0.0240942286779595,59523.25582000603
SVR,VarianceThreshold,155,Normalizer,OnehotEncoder,KnnImputer,-0.0240847432118875,59522.72702982705
SVR,VarianceThreshold,160,Normalizer,OnehotEncoder,KnnImputer,-0.0240735393548241,59522.06392380031
SVR,VarianceThreshold,165,Normalizer,OnehotEncoder,KnnImputer,-0.0240717985992002,59521.801930257054
SVR,VarianceThreshold,170,Normalizer,OnehotEncoder,KnnImputer,-0.0240763823601701,59522.1173369336
SVR,VarianceThreshold,175,Normalizer,OnehotEncoder,KnnImputer,-0.024072414851604,59521.86487727615
SVR,VarianceThreshold,180,Normalizer,OnehotEncoder,KnnImputer,-0.0240683148403983,59521.609927686506
SVR,VarianceThreshold,185,Normalizer,OnehotEncoder,KnnImputer,-0.0240683148403983,59521.609927686506
SVR,VarianceThreshold,190,Normalizer,OnehotEncoder,KnnImputer,-0.0240683148403983,59521.609927686506
SVR,VarianceThreshold,195,Normalizer,OnehotEncoder,KnnImputer,-0.024063522578404,59521.25538776639
SVR,VarianceThreshold,200,Normalizer,OnehotEncoder,KnnImputer,-0.0240547073370971,59520.55457364122
SVR,VarianceThreshold,205,Normalizer,OnehotEncoder,KnnImputer,-0.0240049196046798,59519.02964914202
SVR,VarianceThreshold,210,Normalizer,OnehotEncoder,KnnImputer,-0.0239985305074046,59518.62074835549
SVR,VarianceThreshold,215,Normalizer,OnehotEncoder,KnnImputer,-0.0239996942291522,59518.9666222586
SVR,VarianceThreshold,220,Normalizer,OnehotEncoder,KnnImputer,-0.0239942310580596,59518.55095669199
SVR,VarianceThreshold,225,Normalizer,OnehotEncoder,KnnImputer,-0.0239905677104479,59517.52701175409
SVR,VarianceThreshold,230,Normalizer,OnehotEncoder,KnnImputer,-0.023979435137508,59516.67116079741
SVR,VarianceThreshold,235,Normalizer,OnehotEncoder,KnnImputer,-0.0239825048364399,59516.29880082485
SVR,VarianceThreshold,240,Normalizer,OnehotEncoder,KnnImputer,-0.0239881416090745,59515.84105844633
SVR,VarianceThreshold,245,Normalizer,OnehotEncoder,KnnImputer,-0.0239636664705518,59514.21331911307
SVR,VarianceThreshold,250,Normalizer,OnehotEncoder,KnnImputer,-0.0239636664705518,59514.21331911307
SVR,VarianceThreshold,255,Normalizer,OnehotEncoder,KnnImputer,-0.0239462017440077,59513.52300306758
SVR,VarianceThreshold,260,Normalizer,OnehotEncoder,KnnImputer,-0.0239462017440077,59513.52300306758
SVR,VarianceThreshold,265,Normalizer,OnehotEncoder,KnnImputer,-0.0239462017440077,59513.52300306758
SVR,VarianceThreshold,270,Normalizer,OnehotEncoder,KnnImputer,-0.0239462017440077,59513.52300306758
SVR,VarianceThreshold,275,Normalizer,OnehotEncoder,KnnImputer,-0.0239298655849375,59512.81176850718
SVR,VarianceThreshold,280,Normalizer,OnehotEncoder,KnnImputer,-0.0239298655849375,59512.81176850718
SVR,VarianceThreshold,285,Normalizer,OnehotEncoder,KnnImputer,-0.0239048786714299,59512.49672106406
SVR,VarianceThreshold,290,Normalizer,OnehotEncoder,KnnImputer,-0.0239048786714299,59512.49672106406
SVR,VarianceThreshold,295,Normalizer,OnehotEncoder,KnnImputer,-0.0238944206675781,59511.70892538896
SVR,VarianceThreshold,300,Normalizer,OnehotEncoder,KnnImputer,-0.0238545301145045,59509.35433317469
SVR,VarianceThreshold,305,Normalizer,OnehotEncoder,KnnImputer,-0.0238048928094298,59507.05599838783
SVR,VarianceThreshold,310,Normalizer,OnehotEncoder,KnnImputer,-0.0238048928094298,59507.05599838783
SVR,VarianceThreshold,315,Normalizer,OnehotEncoder,KnnImputer,-0.0238034518405858,59507.46479117633
SVR,VarianceThreshold,320,Normalizer,OnehotEncoder,KnnImputer,-0.0237751559670518,59505.8582034549
SVR,VarianceThreshold,325,Normalizer,OnehotEncoder,KnnImputer,-0.0237113138805573,59503.352460702816
SVR,VarianceThreshold,330,Normalizer,OnehotEncoder,KnnImputer,-0.0236757806710798,59501.5679809941
SVR,VarianceThreshold,335,Normalizer,OnehotEncoder,KnnImputer,-0.0236757806710798,59501.5679809941
SVR,VarianceThreshold,340,Normalizer,OnehotEncoder,KnnImputer,-0.0236844080706506,59500.88508176231
SVR,VarianceThreshold,345,Normalizer,OnehotEncoder,KnnImputer,-0.0236497769582846,59497.55277556581
SVR,VarianceThreshold,350,Normalizer,OnehotEncoder,KnnImputer,-0.0236482937378135,59498.18062780418
SVR,VarianceThreshold,355,Normalizer,OnehotEncoder,KnnImputer,-0.0235922694516936,59494.99691613171
SVR,VarianceThreshold,360,Normalizer,OnehotEncoder,KnnImputer,-0.0235922694516936,59494.99691613171
SVR,VarianceThreshold,365,Normalizer,OnehotEncoder,KnnImputer,-0.0235626223026215,59492.64528917815
SVR,VarianceThreshold,370,Normalizer,OnehotEncoder,KnnImputer,-0.0235626223026215,59492.64528917815
SVR,VarianceThreshold,375,Normalizer,OnehotEncoder,KnnImputer,-0.0235268792771081,59492.49615414762
SVR,VarianceThreshold,380,Normalizer,OnehotEncoder,KnnImputer,-0.0235475792208608,59493.21137459025
SVR,VarianceThreshold,385,Normalizer,OnehotEncoder,KnnImputer,-0.0234483813841883,59489.28303127723
SVR,VarianceThreshold,390,Normalizer,OnehotEncoder,KnnImputer,-0.0236033654175948,59493.63196286962
SVR,VarianceThreshold,395,Normalizer,OnehotEncoder,KnnImputer,-0.0235427752985695,59489.89541939597
SVR,VarianceThreshold,400,Normalizer,OnehotEncoder,KnnImputer,-0.0235674148626443,59489.57025585996
SVR,VarianceThreshold,405,Normalizer,OnehotEncoder,KnnImputer,-0.0235674148626443,59489.57025585996
SVR,VarianceThreshold,410,Normalizer,OnehotEncoder,KnnImputer,-0.0235674148626443,59489.57025585996
SVR,VarianceThreshold,415,Normalizer,OnehotEncoder,KnnImputer,-0.0237647953201771,59497.51905344988
SVR,VarianceThreshold,420,Normalizer,OnehotEncoder,KnnImputer,-0.0239079979493626,59505.98842143662
SVR,VarianceThreshold,425,Normalizer,OnehotEncoder,KnnImputer,-0.0239079979493626,59505.98842143662
SVR,VarianceThreshold,430,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,435,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,440,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,445,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,450,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,455,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,460,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,465,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,470,Normalizer,OnehotEncoder,KnnImputer,-0.0241236880455604,59515.30042231811
SVR,VarianceThreshold,475,Normalizer,OnehotEncoder,KnnImputer,-0.0242752717947911,59533.91598607689
SVR,VarianceThreshold,480,Normalizer,OnehotEncoder,KnnImputer,-0.0242752717947911,59533.91598607689
SVR,VarianceThreshold,485,Normalizer,OnehotEncoder,KnnImputer,-0.0243414331974529,59540.32342971342
SVR,VarianceThreshold,490,Normalizer,OnehotEncoder,KnnImputer,-0.0243414331974529,59540.32342971342
SVR,VarianceThreshold,495,Normalizer,OnehotEncoder,KnnImputer,-0.0243414331974529,59540.32342971342
SVR,UFS,5,Normalizer,OnehotEncoder,KnnImputer,-0.0234346956362778,59491.28137743223
SVR,UFS,10,Normalizer,OnehotEncoder,KnnImputer,-0.0228615018587277,59477.18157555552
SVR,UFS,15,Normalizer,OnehotEncoder,KnnImputer,-0.0228653582043536,59465.38010010264
SVR,UFS,20,Normalizer,OnehotEncoder,KnnImputer,-0.0230923119424202,59470.4712576971
SVR,UFS,25,Normalizer,OnehotEncoder,KnnImputer,-0.0231851930632129,59477.3487025098
SVR,UFS,30,Normalizer,OnehotEncoder,KnnImputer,-0.0233852335528614,59487.55969021637
SVR,UFS,35,Normalizer,OnehotEncoder,KnnImputer,-0.0232790573388304,59484.633226614525
SVR,UFS,40,Normalizer,OnehotEncoder,KnnImputer,-0.0234573593642446,59490.040084133056
SVR,UFS,45,Normalizer,OnehotEncoder,KnnImputer,-0.0235860692192606,59494.62607078361
SVR,UFS,50,Normalizer,OnehotEncoder,KnnImputer,-0.0236120599120079,59495.957495872215
SVR,UFS,55,Normalizer,OnehotEncoder,KnnImputer,-0.023678636721526,59499.85145319956
SVR,UFS,60,Normalizer,OnehotEncoder,KnnImputer,-0.0237550167149382,59504.21960329009
SVR,UFS,65,Normalizer,OnehotEncoder,KnnImputer,-0.0238077247272014,59506.29944028614
SVR,UFS,70,Normalizer,OnehotEncoder,KnnImputer,-0.023851178476582,59508.335024862616
SVR,UFS,75,Normalizer,OnehotEncoder,KnnImputer,-0.0238800857361825,59511.40121435828
SVR,UFS,80,Normalizer,OnehotEncoder,KnnImputer,-0.0239034587387867,59513.33908012159
SVR,UFS,85,Normalizer,OnehotEncoder,KnnImputer,-0.0239389490439192,59515.13082273094
SVR,UFS,90,Normalizer,OnehotEncoder,KnnImputer,-0.0239799547312933,59517.5050660956
SVR,UFS,95,Normalizer,OnehotEncoder,KnnImputer,-0.02400258056323,59518.72017627143
SVR,UFS,100,Normalizer,OnehotEncoder,KnnImputer,-0.0240406063719551,59520.63390961991
SVR,UFS,105,Normalizer,OnehotEncoder,KnnImputer,-0.024052563758377,59521.25031671219
SVR,UFS,110,Normalizer,OnehotEncoder,KnnImputer,-0.0240903768674454,59522.70405169798
SVR,UFS,115,Normalizer,OnehotEncoder,KnnImputer,-0.0241025027074255,59523.65972437633
SVR,VarianceThreshold,100,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024216693605618733,59528.96100658234
SVR,VarianceThreshold,105,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024216388526633548,59528.94638168058
SVR,VarianceThreshold,110,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024216388526633548,59528.94638168058
SVR,VarianceThreshold,115,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024216388526633548,59528.94638168058
SVR,VarianceThreshold,120,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024216388526633548,59528.94638168058
SVR,VarianceThreshold,125,Minmaxscaler,OnehotEncoder,KnnImputer,-0.02421544491269456,59528.90117889219
SVR,VarianceThreshold,130,Minmaxscaler,OnehotEncoder,KnnImputer,-0.024214936450719815,59528.87547494468
SVR,VarianceThreshold,135,Minmaxscaler,OnehotEncoder,KnnImputer,-0.02421349243827242,59528.79791668179
SVR,VarianceThreshold,140,Minmaxscaler,OnehotEncoder,KnnImputer,-0.02421321455350256,59528.784135678325
SVR,VarianceThreshold,145,Minmaxscaler,OnehotEncoder,KnnImputer,-0.02421321455350256,59528.784135678325
SVR,VarianceThreshold,150,Minmaxscaler,OnehotEncoder,KnnImputer,-0.02421321455350256,59528.784135678325
