Model,feature_selection,NOF,Scaler,Encoder,Imputer,R2,MAE
StackingRG,VarianceThreshold,480,None,OnehotEncoder,SimpleImputer,0.8729201913078863,17466.715370113478
StackingRG,VarianceThreshold,490,None,OnehotEncoder,SimpleImputer,0.8723281355899815,17472.313975089015
StackingRG,UFS,5,None,OnehotEncoder,SimpleImputer,0.8666536568487688,20139.79202446588
StackingRG,UFS,15,None,OnehotEncoder,SimpleImputer,0.8714030442132273,19694.41158907904
StackingRG,UFS,25,None,OnehotEncoder,SimpleImputer,0.896335872485013,18469.819471072296
StackingRG,UFS,35,None,OnehotEncoder,SimpleImputer,0.8811802092274246,18377.964652401148
StackingRG,UFS,45,None,OnehotEncoder,SimpleImputer,0.8499221646461801,18854.907794981063
StackingRG,UFS,55,None,OnehotEncoder,SimpleImputer,0.9137251517165248,16813.53588414829
StackingRG,UFS,65,None,OnehotEncoder,SimpleImputer,0.8841798686296455,17626.20805442233
StackingRG,UFS,75,None,OnehotEncoder,SimpleImputer,0.8556468427824226,18388.817270398747
StackingRG,UFS,85,None,OnehotEncoder,SimpleImputer,0.8693500818698829,17844.45239266372
StackingRG,UFS,95,None,OnehotEncoder,SimpleImputer,0.8025771398021774,17995.166812796186
StackingRG,UFS,105,None,OnehotEncoder,SimpleImputer,0.8280233390542658,18150.71463403384
StackingRG,UFS,115,None,OnehotEncoder,SimpleImputer,0.8722292713497447,17339.26016998985
