,K,MAE,RMSE,r2
36,41,26291.50684931507,40048.77672973227,0.7908948753646122
37,42,27445.198630136987,43363.245438018224,0.7548512274281252
38,43,26886.22602739726,41806.980190112256,0.7721317783096733
39,44,26581.780821917808,41145.4636455781,0.7792858956867715
40,45,26218.63698630137,40848.78587790132,0.7824573215497506
41,46,27332.301369863013,43414.5689476581,0.754270581719866
42,47,25997.45205479452,40964.23455844017,0.7812259260386413
43,48,25094.503424657534,38256.37623562256,0.8091932098911054
44,49,26345.335616438355,40708.00788551129,0.7839541811853972
45,50,26675.520547945205,40940.17923776773,0.7814827908557478
46,51,25830.02397260274,39851.4573066322,0.7929503118166947
47,52,25730.383561643837,38074.94419427637,0.8109987324869072
48,53,26615.664383561645,42104.56791564324,0.76887623922671
49,54,26187.93493150685,39592.994338325276,0.7956273099303384
50,55,25246.83904109589,37557.70263924128,0.8160989520607413
51,56,25874.236301369863,37912.35012711503,0.8126094962148859
52,57,26036.044520547945,39701.11755108154,0.794509556408708
53,58,26040.48287671233,40961.664409233395,0.781253377515744
54,59,27888.76712328767,44199.50583976536,0.7453046632294563
55,60,26648.746575342466,42116.372721290114,0.7687466212927707
56,61,27069.551369863013,41215.68462365481,0.7785318885910151
57,62,25998.825342465752,37586.90928546216,0.8158128205408285
58,63,25277.678082191782,38778.22194301389,0.8039522105783945
59,64,26399.260273972603,41290.57794087873,0.7777262947312108
60,65,25738.08219178082,39655.36479184087,0.7949829102052415
61,66,25216.496575342466,36808.638022599625,0.8233613804052762
62,67,24740.510273972603,38346.660491977476,0.8082915470388791
63,68,27239.996575342466,41600.91334700231,0.7743725697502692
64,69,26753.301369863013,40522.141926629665,0.7859225355000787
65,70,26727.647260273974,40209.44536632914,0.7892137240326415
66,71,26474.390410958906,39638.37126524807,0.7951585846388876
67,72,26895.342465753423,40138.16577021501,0.7899603865755176
68,73,27732.071917808218,42345.22109752109,0.7662266634608335
69,74,28908.154109589042,43333.428005275055,0.7551882498910067
70,75,28264.154109589042,45236.475608322195,0.7332135987195822
71,76,26916.80821917808,41162.2020450635,0.7791062816062452
72,77,27180.99315068493,41451.99348916802,0.7759850470745294
73,78,28389.01712328767,44901.25465018721,0.7371529430818935
74,79,28060.325342465752,44859.64327122133,0.7376398943065006
75,80,26366.736301369863,41000.87353709424,0.7808344019020177
76,81,27175.544520547945,42853.6227883433,0.7605795455785347
77,82,26487.421232876713,40684.46574768627,0.7842039949195766
78,83,27277.328767123287,42063.72981763782,0.7693243653036115
79,84,27465.22602739726,43713.9251737463,0.7508701452220685
80,85,26869.061643835616,41579.24837576012,0.7746075135796406
81,86,26418.818493150684,42412.598560984276,0.7654821362082754
82,87,27965.16095890411,42977.56217130465,0.7591926600908259
83,88,26900.527397260274,40653.885295628716,0.7845282788518806
84,89,27546.140410958906,42021.08416090926,0.7697918619936028
85,90,28049.859589041094,42685.20892024623,0.7624576828482441
86,91,27448.98287671233,42241.84329730545,0.7673666964147959
87,92,27261.304794520547,41055.232141783745,0.7802528809483482
88,93,26988.428082191782,41063.87187491688,0.7801603832990083
89,94,27728.08219178082,42509.65086306873,0.7644076186998712
90,95,28937.092465753423,43370.08920291931,0.7547738405562586
91,96,26260.736301369863,40262.43648415246,0.788657777015863
92,97,27221.657534246577,40971.63364125083,0.7811468876434549
93,98,26967.68493150685,39956.91106199825,0.7918530844072238
94,99,27467.301369863013,42178.14721901339,0.7680677386104073
95,100,27544.366438356163,42039.35680965133,0.7695916088531927
96,101,26807.25,41200.03211758124,0.7787000708132575
97,102,27735.89383561644,41800.9732620439,0.7721972549202845
98,103,27187.85616438356,41047.99788511874,0.780330316486681
99,104,28783.215753424658,44293.02282360891,0.7442257580890812
100,105,28196.49315068493,41563.64243344917,0.7747766749845778
101,106,27392.246575342466,40434.603140505,0.7868464668949574
102,107,25911.94178082192,39905.36030834756,0.7923898230238343
103,108,29138.77397260274,44282.92500300672,0.744342366432281
104,109,27095.236301369863,41397.38301068754,0.7765749103958868
105,110,27807.277397260274,43850.9841651245,0.749305471461145
106,111,26795.945205479453,41734.585409974614,0.7729202680180127
107,112,26155.325342465752,40657.59035021156,0.7844890023664558
108,113,27232.609589041094,43521.72088794221,0.7530561102768838
109,114,26807.397260273974,41348.243564673474,0.7771050148712597
110,115,27904.61301369863,42498.796509269545,0.7645279149869879
111,116,27555.31506849315,41683.46637235282,0.7734762092403562
112,117,26731.195205479453,40254.15609254035,0.7887446975587187
113,118,27499.89383561644,43108.639061439324,0.7577215477500596
114,119,27271.86301369863,39858.46700514208,0.7928774671263153
